design,batch,profile,posterior_prob,Z_1,Z_2,Z_3,Z_4
Adaptive,4,123,0.00912,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,5,123,0.01287,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,6,123,0.00264,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,7,123,1.1e-4,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,8,123,8e-5,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,9,123,7e-5,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,10,123,9e-5,"$1,000,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,0,124,0.005208333333333333,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,1,124,7e-4,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,2,124,0.02216,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,3,124,0.00652,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,4,124,0.01592,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,5,124,0.01205,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,6,124,0.00324,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,7,124,2.5e-4,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,8,124,1.9e-4,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,9,124,7.1e-4,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,10,124,7.3e-4,"$10,000",Prohibit all,1:1 match,Disclose > $500
Adaptive,0,125,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,1,125,0.00129,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,2,125,0.01135,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,3,125,0.00245,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,4,125,0.00167,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,5,125,3.7e-4,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,6,125,2e-5,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,7,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,8,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,9,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,10,125,0,No limits,"Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,0,126,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,1,126,8.7e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,2,126,0.01204,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,3,126,0.00265,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,4,126,0.00174,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,5,126,2.8e-4,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,6,126,2e-5,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,7,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,8,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,9,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,10,126,0,"100,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,0,127,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,1,127,0.05657,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,2,127,0.07913,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,3,127,0.02694,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,4,127,0.00967,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,5,127,0.00365,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,6,127,6.7e-4,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,7,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,8,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,9,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,10,127,0,"$1,000,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,0,128,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,1,128,9.9e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,2,128,0.00784,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,3,128,0.01077,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,4,128,0.014,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,5,128,0.00293,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,6,128,7.6e-4,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,7,128,0,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,8,128,1e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,9,128,2e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,10,128,2e-5,"$10,000","Prohibit candidate;
 allow PAC",1:1 match,Disclose > $500
Adaptive,0,129,0.005208333333333333,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,1,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,2,129,3e-5,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,3,129,1e-5,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,4,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,5,129,2e-5,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,6,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,7,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,8,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,9,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,10,129,0,No limits,Allow all,1:1 match,Disclose > $500
Adaptive,0,130,0.005208333333333333,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,1,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,2,130,2e-5,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,3,130,2e-5,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,4,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,5,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,6,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,7,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,8,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,9,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,10,130,0,"100,000",Allow all,1:1 match,Disclose > $500
Adaptive,0,131,0.005208333333333333,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,1,131,1e-5,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,2,131,7.9e-4,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,3,131,4.3e-4,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,4,131,1e-4,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,5,131,2.1e-4,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,6,131,3e-5,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,7,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,8,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,9,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,10,131,0,"$1,000,000",Allow all,1:1 match,Disclose > $500
Adaptive,0,132,0.005208333333333333,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,1,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,2,132,2e-5,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,3,132,7e-5,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,4,132,1e-4,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,5,132,2.5e-4,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,6,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,7,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,8,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,9,132,0,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,10,132,1e-5,"$10,000",Allow all,1:1 match,Disclose > $500
Adaptive,0,133,0.005208333333333333,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,1,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,2,133,4.5e-4,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,3,133,3.9e-4,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,4,133,0.00123,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,5,133,1.5e-4,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,6,133,3e-5,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,7,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,8,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,9,133,0,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,10,133,1e-5,No limits,Prohibit all,Maintain status quo,Disclose > $500
Adaptive,0,134,0.005208333333333333,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,1,134,3e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,2,134,0.00132,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,3,134,0.00118,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,4,134,0.00224,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,5,134,1.6e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,6,134,2.1e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,7,134,8e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,8,134,9e-5,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,9,134,2.6e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,10,134,9.8e-4,"100,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,0,135,0.005208333333333333,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,1,135,5.7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,2,135,0.00624,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,3,135,0.00758,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,4,135,0.00935,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,5,135,0.0033,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,6,135,0.00182,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,7,135,3.7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,8,135,1.3e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,9,135,2.7e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,10,135,2.9e-4,"$1,000,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,0,136,0.005208333333333333,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,1,136,3e-5,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,2,136,5.1e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,3,136,0.00267,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,4,136,0.01225,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,5,136,0.00182,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,6,136,0.00155,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,7,136,3.3e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,8,136,4.3e-4,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,9,136,0.00116,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,10,136,0.00184,"$10,000",Prohibit all,Maintain status quo,Disclose > $500
Adaptive,0,137,0.005208333333333333,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,1,137,1e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,2,137,2e-4,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,3,137,5.7e-4,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,4,137,0.00104,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,5,137,4e-5,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,6,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,7,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,8,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,9,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,10,137,0,No limits,"Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,0,138,0.005208333333333333,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,1,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,2,138,5.1e-4,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,3,138,0.00144,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,4,138,0.00173,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,5,138,4e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,6,138,7e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,7,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,8,138,0,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,9,138,1e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,10,138,2e-5,"100,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,0,139,0.005208333333333333,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,1,139,8.3e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,2,139,0.00256,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,3,139,0.01275,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,4,139,0.00842,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,5,139,7.1e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,6,139,4.8e-4,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,7,139,3e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,8,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,9,139,1e-5,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,10,139,0,"$1,000,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,0,140,0.005208333333333333,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,1,140,2e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,2,140,2.1e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,3,140,0.00382,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,4,140,0.00968,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,5,140,3.9e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,6,140,4.4e-4,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,7,140,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,8,140,0,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,9,140,4e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,10,140,5e-5,"$10,000","Prohibit candidate;
 allow PAC",Maintain status quo,Disclose > $500
Adaptive,0,141,0.005208333333333333,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,1,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,2,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,3,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,4,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,5,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,6,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,7,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,8,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,9,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,10,141,0,No limits,Allow all,Maintain status quo,Disclose > $500
Adaptive,0,142,0.005208333333333333,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,1,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,2,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,3,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,4,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,5,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,6,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,7,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,8,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,9,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,10,142,0,"100,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,0,143,0.005208333333333333,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,1,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,2,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,3,143,3e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,4,143,4e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,5,143,1e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,6,143,1e-5,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,7,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,8,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,9,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,10,143,0,"$1,000,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,0,144,0.005208333333333333,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,1,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,2,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,3,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,4,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,5,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,6,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,7,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,8,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,9,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,10,144,0,"$10,000",Allow all,Maintain status quo,Disclose > $500
Adaptive,0,145,0.005208333333333333,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,1,145,2e-5,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,2,145,1.9e-4,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,3,145,6.3e-4,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,4,145,0.00347,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,5,145,0.01199,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,6,145,0.00182,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,7,145,0.00197,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,8,145,0.00169,No limits,Prohibit all,Prohibit all,Disclose all
Adaptive,9,145,0.00193,No limits,Prohibit all,Prohibit all,Disclose all
